True Labels,Predicted Labels
0.469381567,5.739728651103998
4.015106,4.876908817334001
4.85487375,5.890129464363999
9.789429,6.989549970439982
11.44735,6.269432907243983
4.143513,12.853296741993962
0.09642025,10.46528225506205
2.084553667,3.9465219961019864
8.028955538,3.6250699568259934
0.27069685,4.595167486887997
3.744183,2.4453905885000022
14.42017,8.997136356938
11.941638,5.271088149780008
9.76139668,6.842297302328023
3.496551033,5.594760845384004
9.307937556,5.800433516631988
6.594462333,4.3699216425200005
4.260596,5.169489786930009
3.2351183,6.024822285602013
6.827839343,6.10411551376002
15.41226479,7.81216050051201
3.132990478,4.576782535636006
3.26412967,4.078717369515986
2.849019318,3.5203215801840053
12.13215521,6.70376191894403
7.101935234,5.8317872087079925
6.778545,3.5847792230440025
2.726972,4.055344705352004
5.2206165,4.427023802180003
0.36790647,6.7578998982120115
3.0184343,4.433648481700003
9.835801,7.754194556277998
3.789884047,3.815285689460002
6.713247667,6.032212070447986
0.53760845,6.720120051832014
5.651414329,6.032193375452001
11.950915,9.70447416177
1.54988805,5.825687922095999
0.11434667,3.807611809936003
5.098618187,4.693020352573998
8.120956,6.2480219697159916
4.709550667,3.731438715684
6.788467,3.7340189153439947
6.3969,6.719072117128002
6.676325,6.125046318663979
4.499386868,3.2099740088979956
0.00119676,2.284306252063997
5.095408,5.788348764194
6.7241994,5.6159165721600015
2.179960539,5.083202738960002
0.6992822,4.609865288662
0.639248725,3.839825185672
0.99999762,3.696343620976013
13.675585,8.423898457473966
4.759256777,5.754381481300007
10.58046,5.352229716307998
1.151940212,4.042169124465995
2.1292809,5.72454764682401
13.41372104,10.780117275347987
5.040699913,5.141690807699999
1.215227,5.273424090008002
2.100516667,5.391625865057989
0.318233502,1.4194276514340012
1.466468,4.2700314542079925
3.893112285,4.7690675036040036
4.937055975,3.028239163427992
6.646450667,2.898102143422002
3.978963756,5.039140837316006
9.908152,12.134359490826004
10.79903,5.8920188376580045
0.776727333,2.649338374149997
1.923897,4.531108989168006
4.906406667,6.0658631508340095
2.784806583,4.903151758426005
1.30168384,5.060312314978003
1.380612,8.716289965023991
4.478221,3.8554327008740024
3.191275,5.021228836456011
0.4285257,4.825792650385999
3.612573795,2.7046853237179977
0.498912224,1.6884666853799997
6.776350143,4.615906147142005
12.21128735,13.411024802548024
3.229855314,4.7829343332660015
6.341685,5.773542400879999
3.775146306,4.307467546801998
0.953514575,4.6745546448840045
3.70401,2.880480979732002
6.235623055,6.435685080589995
0.921682,4.773647231854007
0.7380649,4.6446126133299925
3.43899,6.269954360072005
10.34483175,6.074168795723995
9.71046552,4.4251951356159935
13.15382438,12.466785793321952
18.33572125,13.70196356073201
9.3684435,8.99033865492801
13.8148,12.877775183107973
2.868113167,4.468597320912007
10.77578723,7.042220234422001
