True Labels,Predicted Labels
4.101155403,5.916063
2.681655796,6.492067
1.764484882,6.4552565
2.067216582,5.0977054
4.985285855,5.7651577
13.5230999,7.9670253
0.512438953,7.897646
0.726945596,8.436917
1.6927089,8.852852
1.475870053,6.6770253
6.962296128,8.538144
12.22542953,6.9627295
12.84249973,8.942866
11.28509886,10.665545
8.629856596,5.665632
7.912793318,4.656578
9.98755455,9.4387245
9.171644926,9.072322
3.884190083,7.8974285
2.066143036,10.614538
7.932839751,13.667624
3.495209226,6.562597
4.136339868,7.512151
6.400255203,8.270169
12.07549886,8.824865
0.928799829,7.8444285
6.246308645,7.0054665
16.06897813,4.4195714
9.410504796,6.1731467
3.163532259,6.113338
10.28414063,7.967212
7.047385216,8.100193
0.363169884,2.2722707
1.530976746,4.722609
0.888179586,5.7099934
6.530927529,4.677628
9.171250765,6.2865725
3.444001763,3.6482167
3.721361717,7.0036283
4.138460415,4.913649
8.291017098,9.740227
6.915306926,7.420654
0.930634806,4.578563
0.440677816,8.705762
1.590465771,6.0034914
4.953657794,7.742782
2.359706663,3.3036335
1.695375887,11.548068
1.561600793,5.208029
6.314727879,9.989927
3.523020272,5.335081
3.079640927,6.3675075
9.226862848,7.5247073
5.57410794,5.620698
5.548280465,4.4528813
10.7835612,5.750838
4.840576045,6.390485
24.46009048,15.746962
17.60785548,12.104514
16.86409013,14.309025
13.26889896,9.642825
1.390701391,4.836683
16.58965694,5.896633
1.456117833,5.564798
0.025225222,3.9903438
1.939322948,4.761898
15.93404818,12.882412
12.02195781,8.955246
8.102322102,5.7967105
1.362104058,7.938095
3.241955227,8.330616
1.341846943,9.553117
5.483610004,5.9186807
6.241530418,5.104164
0.637495286,4.458413
1.734756709,4.1602993
1.631526311,8.358182
0.906335672,9.405327
14.63886792,6.841871
4.410050054,5.378315
28.06936522,16.718044
3.53542187,6.7194667
21.02079561,8.92307
2.621575117,8.600119
5.468787193,6.397608
40.40948761,13.98351
7.854391257,6.5908384
0.722557804,4.820476
27.68117015,11.530913
1.470856521,7.5685205
4.21016864,5.902265
2.729764206,8.047274
2.692896819,9.972153
4.634242159,4.4101076
6.885350942,7.6192174
2.977134824,6.7193623
17.59767316,15.233235
15.25263977,7.7537627
14.01399254,7.2138996
11.1281499,6.5037036
22.02489519,12.548964
6.656167984,7.6820245
9.540606558,3.1637895
3.803080644,9.039688
16.3356979,7.6313677
9.800142437,7.526285
2.519207954,8.361741
8.185116855,4.171985
3.882720745,6.583611
6.440563411,3.5890443
6.656554511,4.667599
5.329096794,19.968246
30.28251076,25.004642
2.634490997,9.463776
11.34206618,8.733127
2.441163063,6.118935
23.1947124,15.423357
25.59969711,20.280771
13.6081028,13.902094
9.139220118,8.021715
13.03278715,5.5758734
14.28247499,7.628446
9.698243618,6.8006105
0.065968052,8.2138405
32.68177232,21.00258
3.58331229,6.9205256
1.428369916,6.127236
15.16324043,16.854668
12.82538033,9.499776
10.55241013,9.394293
0.171496771,4.3305826
4.092115455,8.415902
6.757262517,7.6972723
8.495035696,6.1774645
4.618226886,4.5057096
0.824333405,6.338215
1.710986873,7.97404
10.35976982,5.91628
14.48556042,5.9167924
30.32500911,9.384281
1.307163,4.345861
0.478593916,5.4736795
13.08812134,6.721783
0.696017899,10.538721
4.309929102,8.736536
5.355781174,7.2533126
1.34663928,5.5877147
1.282109022,7.6631956
7.245357037,5.9034705
0.894886315,5.532211
2.045874023,4.415313
0.209676996,8.20791
1.958798617,5.5225544
11.36127106,7.897845
6.058794923,10.985995
11.64234887,8.59291
2.689721107,6.0039306
1.789431276,7.373854
0.630101502,4.273721
1.318676979,5.187513
0.070521241,6.2050595
22.12738568,11.28625
9.274578094,5.278223
1.471194734,7.9092646
7.102721661,10.063288
1.103221431,6.9363103
7.915046871,10.709813
3.479558719,5.864553
0.192883385,6.543886
1.489924872,6.783598
11.41164164,7.1486897
16.59248924,8.334961
5.252621233,11.77487
6.719708879,4.0158453
4.350922465,4.0980844
16.20229778,7.602182
7.395371675,9.415695
2.980058885,6.2414274
6.295487881,6.9942007
1.0006052,4.7366996
11.27312009,9.804223
6.111674011,5.835239
9.396651924,8.504519
10.73726556,8.3840475
2.474036614,5.700156
2.574537488,3.951069
18.03926972,7.6737046
1.097763693,4.6991367
3.031444064,3.9042192
3.46e-05,6.272944
11.42652427,9.047632
9.148517132,6.063544
15.91673601,7.7779155
0.63164711,7.574696
6.303586443,6.0647073
2.584753043,5.0930285
1.143270711,6.254171
9.000020495,5.8111086
8.715826721,5.2837105
5.228376678,5.9936686
1.773736954,9.304045
11.00350165,12.194787
12.57736969,8.442528
15.56631285,12.281829
0.389951862,9.682435
2.509224892,10.032093
8.447780323,6.0401993
1.495505704,6.2276216
6.110507131,6.371126
7.225009538,6.8283153
3.925175959,8.0354395
10.17811966,6.8777027
10.14227929,7.0849338
2.6527457,6.2301893
12.27496644,6.996415
2.646925822,8.320939
4.720572948,7.921236
4.848878756,6.3411937
1.165960996,6.298722
16.5605616,6.645959
2.139061928,9.063441
0.716685474,7.069727
8.011098981,6.765915
1.715788895,5.4605427
2.695791935,5.583599
6.393434048,11.206771
3.706067622,6.6385407
0.209496071,5.2097898
12.52431997,8.5833
6.793969779,7.5882845
6.375770626,7.5837727
15.76605259,8.879628
4.902127707,3.9187887
1.971970537,5.5308695
1.395250873,5.6352844
10.87144463,6.8907437
1.103267029,5.1898923
0.723079653,5.1097484
2.462749145,5.9618716
6.110691388,6.2919145
15.2171872,10.040943
7.647831149,5.1224732
1.876752889,5.871943
3.229910529,4.8944793
6.340580614,5.5206475
0.373284828,3.2225373
5.130838292,4.7890596
2.969854086,3.9812958
4.395502211,6.6133165
7.573024392,5.0210786
9.166893626,8.059518
0.39673768,6.1568446
2.671466166,8.290561
18.84296036,10.857194
24.91428757,9.740344
